CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,LoanEligibility,CustomerSegment,Age_Transformed
15801441,Campbell,670,Germany,Female,35,2,79585.96,1,No,Yes,198802.9,No,No,1,PLATINUM,817,Not Eligible,Gold,5.92
15783859,Boni,733,France,Female,24,3,161884.99,1,Yes,Yes,9617.24,No,No,4,DIAMOND,603,Not Eligible,Premium,4.9
15575243,Gorbunova,764,France,Female,39,1,129068.54,2,Yes,Yes,187905.12,No,No,1,DIAMOND,983,Not Eligible,Premium,6.24
15773421,Genovese,673,France,Female,42,4,0.0,2,Yes,No,121440.8,No,No,3,GOLD,595,Not Eligible,Basic,6.48
15788776,Landor,588,Germany,Male,49,6,132623.76,3,Yes,No,36292.94,Yes,Yes,3,PLATINUM,959,Not Eligible,Premium,7.0
15765257,Meng,564,Spain,Male,31,5,121461.87,1,Yes,Yes,20432.09,Yes,Yes,1,PLATINUM,279,Not Eligible,Premium,5.57
15661412,Wardell,715,France,Male,32,8,175307.32,1,Yes,No,187051.23,No,No,3,GOLD,672,Not Eligible,Premium,5.66
15636478,Williams,621,France,Male,31,7,136658.61,1,Yes,Yes,148689.13,No,No,4,GOLD,564,Not Eligible,Premium,5.57
15603683,Ofodile,796,Spain,Female,23,3,146584.19,2,No,No,125445.8,No,No,4,SILVER,802,Not Eligible,Premium,4.8
15651868,Clark,672,France,Male,34,6,0.0,1,No,No,22736.06,No,No,1,DIAMOND,785,Not Eligible,Basic,5.83
15815443,Lo,527,Spain,Female,46,10,131414.76,1,Yes,No,54947.51,No,No,4,DIAMOND,599,Not Eligible,Premium,6.78
15682686,Chukwuemeka,722,France,Female,38,3,0.0,2,No,Yes,167984.72,No,No,1,DIAMOND,242,Not Eligible,Basic,6.16
15697460,Lai,596,Germany,Male,34,4,99441.21,2,No,Yes,4802.27,No,No,1,GOLD,873,Not Eligible,Gold,5.83
15748432,Arcuri,746,France,Female,32,4,0.0,2,Yes,Yes,72909.75,No,No,3,DIAMOND,468,Not Eligible,Basic,5.66
15698271,Graham,523,France,Female,26,4,0.0,2,Yes,No,185488.81,No,No,3,DIAMOND,602,Not Eligible,Basic,5.1
15808662,Krylov,624,France,Male,44,3,0.0,2,Yes,No,88407.51,No,No,2,SILVER,983,Not Eligible,Basic,6.63
15690372,Henry,553,Spain,Male,38,1,181110.13,2,Yes,No,184544.59,No,No,4,PLATINUM,300,Not Eligible,Premium,6.16
15781875,Jamieson,850,Spain,Male,33,3,100476.46,2,Yes,Yes,136539.13,No,No,1,GOLD,590,Eligible,Premium,5.74
15801473,Moore,599,Germany,Male,33,2,51949.95,2,Yes,No,85045.92,No,No,3,DIAMOND,541,Not Eligible,Gold,5.74
15704509,Tan,492,France,Male,35,8,121063.49,1,No,No,85421.48,No,No,1,PLATINUM,656,Not Eligible,Premium,5.92
15694666,Thornton,707,Spain,Male,48,8,88441.64,1,Yes,Yes,119903.2,Yes,Yes,2,DIAMOND,244,Not Eligible,Gold,6.93
15731166,Macleod,743,France,Female,30,1,127023.39,1,Yes,Yes,138780.89,No,No,4,GOLD,546,Not Eligible,Premium,5.48
15728523,Rizzo,522,France,Male,41,5,144147.68,1,Yes,Yes,14789.9,No,No,3,GOLD,225,Not Eligible,Premium,6.4
15788442,Chukwukadibia,681,Spain,Female,57,2,173306.13,1,No,Yes,131964.66,No,No,3,DIAMOND,870,Not Eligible,Premium,7.55
15689781,Tsai,826,France,Female,49,0,0.0,1,No,No,178709.98,Yes,Yes,4,SILVER,980,Not Eligible,Basic,7.0
15764226,Lu,630,Germany,Female,28,8,106425.75,1,Yes,Yes,20344.84,No,No,5,DIAMOND,266,Not Eligible,Premium,5.29
15809837,Kent,430,Germany,Female,66,6,135392.31,2,Yes,Yes,172852.06,Yes,Yes,1,DIAMOND,886,Not Eligible,Premium,8.12
15805212,Black,806,France,Female,67,1,0.0,2,No,Yes,103945.58,No,No,3,PLATINUM,918,Not Eligible,Basic,8.19
15716082,Chukwubuikem,703,Spain,Male,39,6,152685.4,1,No,No,183656.12,No,No,2,DIAMOND,994,Not Eligible,Premium,6.24
15643056,McMillan,755,Germany,Female,38,1,82083.52,1,No,Yes,10333.78,No,No,4,DIAMOND,447,Not Eligible,Gold,6.16
15654859,Ngozichukwuka,612,Spain,Female,63,2,131629.17,2,Yes,No,122109.58,Yes,Yes,4,SILVER,642,Not Eligible,Premium,7.94
15761158,Yan,719,France,Female,54,7,0.0,2,Yes,Yes,125041.52,No,No,4,DIAMOND,619,Not Eligible,Basic,7.35
15577515,Sung,554,Germany,Female,55,0,108477.27,1,No,Yes,140003.0,Yes,Yes,3,GOLD,641,Not Eligible,Premium,7.42
15723827,Macartney,683,France,Male,30,4,114779.35,1,No,No,183171.47,No,No,1,SILVER,403,Not Eligible,Premium,5.48
15646594,Ali,749,France,Male,41,5,57568.94,1,Yes,Yes,61128.29,No,No,3,PLATINUM,923,Not Eligible,Gold,6.4
15712877,Morley,724,Spain,Male,36,1,0.0,2,Yes,No,52462.25,No,No,3,GOLD,660,Not Eligible,Basic,6.0
15598802,Martin,770,Spain,Male,30,8,0.0,2,No,Yes,50839.85,No,No,3,GOLD,597,Not Eligible,Basic,5.48
15699340,Okorie,680,France,Male,37,4,0.0,2,Yes,No,61240.87,No,No,3,SILVER,801,Not Eligible,Basic,6.08
15691150,Ku,699,France,Female,32,4,110559.46,1,Yes,Yes,127429.56,No,No,2,SILVER,713,Not Eligible,Premium,5.66
15608688,Andreyeva,442,France,Male,34,4,0.0,2,Yes,No,68343.08,No,No,5,DIAMOND,529,Not Eligible,Basic,5.83
15737998,Cheng,529,France,Male,46,8,0.0,1,No,No,126511.94,Yes,Yes,3,GOLD,508,Not Eligible,Basic,6.78
15735837,Hsia,574,Spain,Male,36,3,0.0,2,Yes,Yes,8559.66,No,No,5,DIAMOND,644,Not Eligible,Basic,6.0
15659100,Lane,605,France,Male,33,9,128152.82,1,No,No,147822.81,No,No,1,DIAMOND,432,Not Eligible,Premium,5.74
15609070,Findlay,515,Germany,Male,45,7,120961.5,3,Yes,Yes,39288.11,Yes,Yes,2,GOLD,692,Not Eligible,Premium,6.71
15650313,Okonkwo,632,Germany,Male,65,6,129472.33,1,Yes,Yes,85179.48,No,No,1,SILVER,289,Not Eligible,Premium,8.06
15627699,Pirogova,558,France,Male,32,10,105000.23,1,Yes,No,190019.61,No,No,1,SILVER,644,Not Eligible,Premium,5.66
15591010,McDonald,434,Germany,Male,55,8,109339.17,2,Yes,No,96405.88,Yes,Yes,3,GOLD,629,Not Eligible,Premium,7.42
15798895,Okonkwo,525,France,Female,59,6,55328.4,1,Yes,No,83342.73,Yes,Yes,4,SILVER,829,Not Eligible,Gold,7.68
15745375,Nnanna,640,Germany,Male,23,3,72012.76,1,Yes,No,161333.13,No,No,2,DIAMOND,599,Not Eligible,Gold,4.8
15775235,Ku,690,France,Female,36,6,110480.48,1,No,No,81292.33,No,No,4,GOLD,276,Not Eligible,Premium,6.0
15780088,Porter,607,Spain,Male,34,9,132439.99,1,Yes,No,177747.72,No,No,3,PLATINUM,768,Not Eligible,Premium,5.83
15649379,Somayina,850,France,Female,46,3,0.0,2,Yes,Yes,187980.21,No,No,1,PLATINUM,318,Eligible,Basic,6.78
15713983,Mao,780,Germany,Male,34,5,94108.54,2,Yes,No,177235.21,No,No,5,PLATINUM,581,Not Eligible,Gold,5.83
15709252,Fuller,616,Germany,Female,28,10,105173.99,1,No,Yes,29835.37,Yes,Yes,1,SILVER,947,Not Eligible,Premium,5.29
15699238,Craig,618,Spain,Female,40,8,0.0,2,Yes,No,80204.38,No,No,3,DIAMOND,897,Not Eligible,Basic,6.32
15732884,Trevisano,676,France,Male,29,7,131959.86,1,No,No,189268.81,No,No,2,SILVER,304,Not Eligible,Premium,5.39
15587297,Ruiz,507,France,Male,33,7,0.0,2,Yes,Yes,85411.01,No,No,2,PLATINUM,675,Not Eligible,Basic,5.74
15684722,Fraser,490,France,Male,34,5,122952.9,2,No,No,154360.97,No,No,4,GOLD,957,Not Eligible,Premium,5.83
15621244,Gallo,678,France,Male,36,0,107379.68,1,Yes,Yes,84460.18,No,No,2,PLATINUM,282,Not Eligible,Premium,6.0
15744273,Waterhouse,637,Germany,Male,30,6,122641.56,2,Yes,No,65618.01,No,No,4,SILVER,816,Not Eligible,Premium,5.48
15682540,Cremonesi,602,France,Female,33,8,0.0,2,Yes,Yes,112928.74,No,No,4,SILVER,813,Not Eligible,Basic,5.74
15636521,Feng,744,Spain,Female,30,1,124037.28,1,Yes,Yes,142210.94,No,No,5,DIAMOND,334,Not Eligible,Premium,5.48
15785339,H,640,France,Female,50,9,117565.03,2,No,No,82559.77,No,No,4,GOLD,463,Not Eligible,Premium,7.07
15638983,Jara,684,France,Female,38,5,133189.4,1,No,No,127388.06,No,No,4,PLATINUM,762,Not Eligible,Premium,6.16
15654625,Wilson,495,Germany,Male,39,8,120252.02,2,Yes,Yes,10160.23,No,No,1,GOLD,781,Not Eligible,Premium,6.24
15697310,OCallaghan,559,Germany,Female,28,3,152264.81,1,No,No,64242.31,No,No,1,DIAMOND,908,Not Eligible,Premium,5.29
15678210,Robson,684,France,Male,38,5,105069.98,2,Yes,Yes,198355.28,No,No,2,PLATINUM,862,Not Eligible,Premium,6.16
15575438,Pease,613,France,Male,42,7,115076.06,1,Yes,Yes,79323.61,No,No,1,SILVER,589,Not Eligible,Premium,6.48
15632789,Maclean,794,France,Male,30,8,0.0,2,Yes,Yes,24113.91,No,No,3,DIAMOND,368,Not Eligible,Basic,5.48
15621423,Lavrentyev,736,France,Female,42,7,117280.23,3,No,No,41921.06,Yes,Yes,5,GOLD,788,Not Eligible,Premium,6.48
15573520,Rhodes,692,Germany,Male,49,6,110540.43,2,No,Yes,107472.99,No,No,1,PLATINUM,891,Not Eligible,Premium,7.0
15740458,Murphy,703,Spain,Male,36,7,135095.47,1,Yes,No,143859.66,No,No,2,SILVER,764,Not Eligible,Premium,6.0
15762799,Alexander,720,Germany,Male,23,0,187861.18,2,Yes,Yes,104120.17,No,No,4,GOLD,664,Not Eligible,Premium,4.8
15686885,Nekrasov,777,Germany,Male,44,3,124655.59,2,No,Yes,79792.3,No,No,4,GOLD,372,Not Eligible,Premium,6.63
15565996,Arnold,653,France,Male,44,8,0.0,2,Yes,Yes,154639.72,No,No,3,PLATINUM,382,Not Eligible,Basic,6.63
15662152,Trevisan,552,France,Female,38,9,134105.01,1,No,No,57850.1,No,No,2,SILVER,751,Not Eligible,Premium,6.16
15711742,Mason,708,France,Female,34,4,0.0,1,Yes,Yes,62868.33,No,No,3,GOLD,578,Not Eligible,Basic,5.83
15701885,Tucker,647,France,Female,40,9,0.0,2,No,Yes,92357.21,No,No,1,GOLD,852,Not Eligible,Basic,6.32
15774262,Hobson,597,Germany,Male,52,8,83693.34,2,Yes,Yes,161083.53,No,No,3,GOLD,603,Not Eligible,Gold,7.21
15567839,Gordon,501,France,Male,42,9,114631.23,1,No,Yes,91429.74,No,No,4,SILVER,450,Not Eligible,Premium,6.48
15644400,Anderson,709,France,Male,44,9,128601.98,1,Yes,No,117031.2,No,No,4,GOLD,223,Not Eligible,Premium,6.63
15797246,Terry,621,Germany,Female,34,2,91258.52,2,Yes,No,44857.4,No,No,2,DIAMOND,607,Not Eligible,Gold,5.83
15778290,Lappin,799,France,Male,70,8,70416.75,1,Yes,Yes,36483.52,No,No,4,PLATINUM,958,Not Eligible,Gold,8.37
15708714,Santiago,675,France,Female,33,6,0.0,2,Yes,No,34045.61,No,No,1,DIAMOND,872,Not Eligible,Basic,5.74
15586183,Wallace,561,France,Female,35,5,0.0,2,Yes,No,59981.62,No,No,2,PLATINUM,598,Not Eligible,Basic,5.92
15761733,King,707,France,Female,42,10,0.0,2,Yes,Yes,152944.39,No,No,4,SILVER,845,Not Eligible,Basic,6.48
15773934,Fang,670,France,Male,33,6,88294.6,1,Yes,No,66979.06,No,No,4,PLATINUM,222,Not Eligible,Gold,5.74
15705343,May,649,Spain,Female,32,7,0.0,1,Yes,No,28797.32,No,No,4,PLATINUM,537,Not Eligible,Basic,5.66
15593959,Travis,524,France,Male,28,1,93577.3,1,Yes,Yes,51670.82,No,No,5,PLATINUM,744,Not Eligible,Gold,5.29
15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,Yes,Yes,41865.72,Yes,Yes,1,PLATINUM,432,Not Eligible,Premium,5.48
15671014,Zhdanova,573,Spain,Female,72,8,98765.84,1,Yes,Yes,96015.53,No,No,1,PLATINUM,255,Not Eligible,Gold,8.49
15657778,Jefferson,657,France,Male,33,1,84309.57,2,No,No,103914.4,No,No,2,SILVER,772,Not Eligible,Gold,5.74
15585192,Cremonesi,686,Spain,Male,39,10,136258.06,1,No,No,89199.51,No,No,2,PLATINUM,232,Not Eligible,Premium,6.24
15592914,Fang,683,France,Female,29,9,0.0,2,Yes,Yes,48849.89,No,No,3,GOLD,468,Not Eligible,Basic,5.39
15770995,Sinclair,753,Germany,Female,47,1,131160.85,1,Yes,No,197444.69,No,No,3,DIAMOND,482,Not Eligible,Premium,6.86
15570990,Begley,520,Spain,Female,30,4,145222.99,2,No,No,145160.96,No,No,3,GOLD,779,Not Eligible,Premium,5.48
15596165,Degtyarev,547,Germany,Male,25,4,98141.57,2,Yes,Yes,52309.8,No,No,2,SILVER,837,Not Eligible,Gold,5.0
15788131,Atkins,653,France,Male,47,6,0.0,1,Yes,No,50695.93,Yes,Yes,2,SILVER,622,Not Eligible,Basic,6.86
15800773,Ikenna,648,Spain,Female,28,9,102282.61,1,Yes,Yes,157891.11,No,No,1,DIAMOND,472,Not Eligible,Premium,5.29
15690153,Sun,639,France,Female,37,4,116121.84,2,No,Yes,181850.74,No,No,1,PLATINUM,503,Not Eligible,Premium,6.08
15638989,Lettiere,711,France,Female,25,5,190066.54,1,No,No,51345.39,Yes,Yes,5,GOLD,303,Not Eligible,Premium,5.0
15623210,Smith,484,Germany,Female,55,8,149349.58,3,No,No,137519.92,Yes,Yes,5,PLATINUM,760,Not Eligible,Premium,7.42
15652658,Finch,721,France,Male,36,1,155176.83,2,Yes,Yes,49653.37,No,No,5,SILVER,667,Not Eligible,Premium,6.0
15684440,Monaldo,548,Germany,Male,32,2,98986.28,1,Yes,Yes,55867.38,No,No,4,DIAMOND,315,Not Eligible,Gold,5.66
15730287,Ugonna,679,France,Male,41,8,147726.98,3,Yes,No,172749.4,Yes,Yes,1,DIAMOND,575,Not Eligible,Premium,6.4
15720353,Chiang,553,France,Male,41,1,0.0,2,Yes,No,90607.31,No,No,2,PLATINUM,534,Not Eligible,Basic,6.4
15767231,Sun,757,France,Male,36,7,144852.06,1,No,No,130861.95,No,No,2,SILVER,575,Not Eligible,Premium,6.0
15761554,Blackburn,581,France,Male,54,4,89299.81,1,No,No,5558.47,Yes,Yes,4,PLATINUM,269,Not Eligible,Gold,7.35
15706637,Chang,718,Spain,Male,40,9,0.0,2,No,No,121537.91,No,No,4,GOLD,299,Not Eligible,Basic,6.32
15690492,Palermo,625,France,Male,41,6,97663.16,2,Yes,No,57128.78,No,No,4,DIAMOND,688,Not Eligible,Gold,6.4
15694237,McEwan,744,Spain,Male,39,4,95161.75,1,Yes,No,19409.77,No,No,3,GOLD,920,Not Eligible,Gold,6.24
15729771,Davide,799,Germany,Male,31,9,154586.92,1,No,Yes,88604.89,Yes,Yes,4,SILVER,665,Not Eligible,Premium,5.57
15609823,Chieloka,751,Spain,Female,34,8,127095.14,2,No,No,479.54,No,No,2,DIAMOND,995,Not Eligible,Premium,5.83
15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,Yes,Yes,173837.54,No,No,5,SILVER,534,Not Eligible,Gold,5.92
15614813,Cocci,777,Germany,Female,46,0,107362.8,1,Yes,No,487.3,No,No,1,SILVER,258,Not Eligible,Premium,6.78
15566495,Hanson,704,Spain,Female,24,2,0.0,1,Yes,No,35600.25,Yes,Yes,3,PLATINUM,443,Not Eligible,Basic,4.9
15707602,Macleod,539,France,Female,47,2,127286.04,2,Yes,Yes,166929.43,Yes,Yes,1,DIAMOND,551,Not Eligible,Premium,6.86
15635244,Ritchie,716,France,Female,29,6,0.0,2,Yes,Yes,98998.61,No,No,2,DIAMOND,545,Not Eligible,Basic,5.39
15805627,Nebechukwu,670,France,Male,37,2,0.0,2,Yes,Yes,54229.74,No,No,5,SILVER,407,Not Eligible,Basic,6.08
15607986,Nnamutaezinwa,555,France,Male,40,10,139930.18,1,Yes,Yes,105720.09,No,No,1,SILVER,872,Not Eligible,Premium,6.32
15799785,Ikemefuna,679,Germany,Female,30,4,77949.69,1,Yes,Yes,121151.46,No,No,4,SILVER,791,Not Eligible,Gold,5.48
15699963,Scott,571,France,Male,38,1,121405.04,1,Yes,Yes,154844.22,No,No,4,GOLD,585,Not Eligible,Premium,6.16
15624595,Chiang,512,Spain,Female,35,5,124580.69,1,Yes,Yes,18785.48,No,No,2,SILVER,428,Not Eligible,Premium,5.92
15629750,Artyomova,697,France,Male,35,5,133087.76,1,Yes,No,64771.61,No,No,1,GOLD,373,Not Eligible,Premium,5.92
15651460,Hsieh,424,Spain,Male,34,7,0.0,1,Yes,Yes,16250.61,No,No,4,PLATINUM,640,Not Eligible,Basic,5.83
15753550,Levien,684,France,Female,43,7,0.0,2,Yes,No,131093.99,No,No,5,PLATINUM,358,Not Eligible,Basic,6.56
15594133,Erskine,697,Spain,Male,62,7,0.0,1,Yes,No,129188.18,Yes,Yes,4,DIAMOND,547,Not Eligible,Basic,7.87
15772329,Fiorentino,580,Germany,Male,45,8,103741.14,1,Yes,No,47428.73,Yes,Yes,4,GOLD,799,Not Eligible,Premium,6.71
15591552,Okonkwo,600,France,Female,32,7,98877.95,1,Yes,No,132973.21,No,No,4,DIAMOND,668,Not Eligible,Gold,5.66
15750921,Monds,521,France,Male,37,5,105843.26,2,Yes,Yes,84908.2,No,No,3,SILVER,751,Not Eligible,Premium,6.08
15701687,Campbell,664,Spain,Male,44,7,77526.66,3,No,No,57338.56,Yes,Yes,5,DIAMOND,339,Not Eligible,Gold,6.63
15728906,Ibekwe,634,France,Male,77,5,0.0,2,Yes,Yes,161579.85,No,No,5,PLATINUM,398,Not Eligible,Basic,8.77
15670029,Marcelo,445,France,Female,33,7,0.0,2,Yes,No,122625.68,No,No,1,DIAMOND,894,Not Eligible,Basic,5.74
15763579,Castro,702,Germany,Female,36,2,105264.88,2,Yes,Yes,52909.87,No,No,3,GOLD,898,Not Eligible,Premium,6.0
15728010,Capon,485,France,Male,37,5,0.0,2,No,Yes,170226.47,No,No,4,SILVER,735,Not Eligible,Basic,6.08
15663194,Voronova,582,Germany,Female,40,3,110150.43,1,Yes,Yes,191757.65,Yes,Yes,1,GOLD,686,Not Eligible,Premium,6.32
15736510,Loggia,605,Spain,Female,57,2,0.0,3,Yes,No,66652.75,Yes,Yes,3,PLATINUM,502,Not Eligible,Basic,7.55
15745804,Law,628,France,Male,25,7,0.0,2,Yes,Yes,195977.75,No,No,2,PLATINUM,495,Not Eligible,Basic,5.0
15631451,Grant,604,Spain,Female,28,6,0.0,2,Yes,Yes,69056.26,No,No,4,SILVER,634,Not Eligible,Basic,5.29
15746995,Greco,724,Germany,Male,31,9,138166.3,1,Yes,No,12920.43,No,No,5,PLATINUM,376,Not Eligible,Premium,5.57
15730673,Dietz,567,Germany,Male,40,7,122265.24,1,Yes,No,138552.74,No,No,1,SILVER,433,Not Eligible,Premium,6.32
15734649,Martel,779,Spain,Female,55,0,133295.98,1,Yes,No,22832.71,Yes,Yes,2,DIAMOND,384,Not Eligible,Premium,7.42
15701081,Jarvis,785,France,Male,36,2,0.0,1,No,Yes,61811.1,No,No,2,PLATINUM,607,Not Eligible,Basic,6.0
15632503,Meng,563,France,Female,32,0,148326.09,1,Yes,No,191604.27,Yes,Yes,3,GOLD,356,Not Eligible,Premium,5.66
15585928,Hay,821,Germany,Female,31,2,68927.57,1,Yes,Yes,25445.0,No,No,4,GOLD,369,Not Eligible,Gold,5.57
15648681,Voronoff,747,France,Female,47,5,139914.6,4,No,Yes,129964.56,Yes,Yes,5,DIAMOND,230,Not Eligible,Premium,6.86
15747757,Trevascus,600,Germany,Female,58,8,118723.11,1,No,No,6209.51,Yes,Yes,3,SILVER,313,Not Eligible,Premium,7.62
15718921,Ho,625,Spain,Male,32,7,106957.28,1,Yes,Yes,134794.02,No,No,2,SILVER,470,Not Eligible,Premium,5.66
15571081,Hansen,773,France,Female,41,7,190238.93,1,Yes,Yes,57549.65,No,No,2,DIAMOND,862,Not Eligible,Premium,6.4
15734578,Craig,726,France,Female,53,1,113537.73,1,No,Yes,28367.21,No,No,4,GOLD,276,Not Eligible,Premium,7.28
15579583,Hall,641,Spain,Female,40,4,101090.27,1,Yes,Yes,51703.09,No,No,5,GOLD,447,Not Eligible,Premium,6.32
15622729,Sun,649,France,Female,46,2,0.0,2,Yes,Yes,66602.7,No,No,3,SILVER,499,Not Eligible,Basic,6.78
15662189,Durant,434,Spain,Male,33,3,0.0,1,Yes,Yes,2739.71,No,No,5,PLATINUM,556,Not Eligible,Basic,5.74
15692718,Jackson,738,France,Female,38,7,0.0,2,No,No,69227.42,No,No,2,PLATINUM,677,Not Eligible,Basic,6.16
15762716,Chigozie,762,Spain,Female,60,10,168920.75,1,Yes,No,31445.03,Yes,Yes,4,SILVER,909,Not Eligible,Premium,7.75
15724851,Farmer,507,Germany,Male,31,9,111589.67,1,Yes,No,150037.19,No,No,2,PLATINUM,473,Not Eligible,Premium,5.57
15587266,Douglas,606,Germany,Female,27,6,172310.33,1,No,Yes,111448.92,No,No,4,DIAMOND,232,Not Eligible,Premium,5.2
15675926,Ardis,655,Germany,Male,34,7,118028.35,1,Yes,No,51226.32,Yes,Yes,2,SILVER,573,Not Eligible,Premium,5.83
15706268,Smith,697,Germany,Male,51,1,147910.3,1,Yes,Yes,53581.14,No,No,4,DIAMOND,639,Not Eligible,Premium,7.14
15581871,Butler,504,Germany,Male,42,7,131287.36,2,Yes,Yes,149697.78,No,No,4,GOLD,809,Not Eligible,Premium,6.48
15666166,Pettry,653,France,Female,74,0,121276.32,1,Yes,Yes,160348.31,No,No,3,GOLD,582,Not Eligible,Premium,8.6
15671582,John,660,Spain,Male,38,6,109869.32,1,Yes,Yes,154641.91,No,No,3,PLATINUM,688,Not Eligible,Premium,6.16
15680901,Potter,652,France,Female,34,6,97435.85,2,Yes,Yes,104331.76,No,No,5,SILVER,604,Not Eligible,Gold,5.83
15642336,Shaw,669,France,Female,42,9,0.0,2,No,No,135630.32,No,No,2,PLATINUM,526,Not Eligible,Basic,6.48
15653147,Boyle,594,France,Male,35,2,133853.27,1,Yes,Yes,65361.66,No,No,1,GOLD,722,Not Eligible,Premium,5.92
15571284,Elmore,756,Germany,Male,32,0,109528.16,2,Yes,Yes,56176.31,No,No,3,GOLD,516,Not Eligible,Premium,5.66
15591360,Udinesi,642,France,Female,33,4,84607.34,2,No,Yes,60059.47,No,No,5,GOLD,880,Not Eligible,Gold,5.74
15810485,Sun,486,Germany,Male,37,1,101438.0,1,No,No,51364.56,No,No,3,PLATINUM,512,Not Eligible,Premium,6.08
15611973,Tuan,804,France,Male,55,7,0.0,2,Yes,Yes,118752.6,No,No,5,SILVER,914,Not Eligible,Basic,7.42
15735572,Lawrence,629,France,Male,59,9,113657.83,1,Yes,Yes,116848.79,Yes,Yes,2,SILVER,968,Not Eligible,Premium,7.68
15567860,Burrows,581,Spain,Female,44,7,189318.16,2,Yes,No,45026.23,Yes,Yes,5,SILVER,846,Not Eligible,Premium,6.63
15795690,Shao,667,France,Male,31,3,99513.91,1,Yes,Yes,189657.26,No,No,3,GOLD,962,Not Eligible,Gold,5.57
15706464,White,667,Spain,Male,35,4,97585.32,2,No,No,57213.46,No,No,4,GOLD,369,Not Eligible,Gold,5.92
15725028,Chialuka,679,France,Male,29,3,0.0,2,Yes,Yes,63687.06,No,No,5,PLATINUM,717,Not Eligible,Basic,5.39
15751167,Toscano,680,France,Female,43,4,0.0,2,Yes,Yes,58761.33,No,No,1,SILVER,528,Not Eligible,Basic,6.56
15633944,McKay,644,Spain,Male,32,3,136659.74,1,Yes,Yes,14187.78,No,No,3,SILVER,543,Not Eligible,Premium,5.66
15672637,Voronkov,571,France,Female,30,4,85755.86,1,Yes,No,145115.95,No,No,5,DIAMOND,396,Not Eligible,Gold,5.48
15680895,Sal,627,Spain,Female,35,7,0.0,1,Yes,No,187718.26,No,No,4,GOLD,256,Not Eligible,Basic,5.92
15793825,Ikechukwu,536,France,Male,39,4,0.0,2,Yes,No,27150.35,No,No,1,PLATINUM,422,Not Eligible,Basic,6.24
15611318,Kruglova,599,Spain,Male,33,4,51690.89,1,Yes,No,111622.76,Yes,Yes,4,DIAMOND,811,Not Eligible,Gold,5.74
15768474,Clements,744,Spain,Male,34,3,0.0,2,Yes,No,27244.35,No,No,2,PLATINUM,764,Not Eligible,Basic,5.83
15716276,Kennedy,709,France,Female,34,2,111669.68,1,Yes,No,57029.66,No,No,4,DIAMOND,585,Not Eligible,Premium,5.83
15623668,Johnson,653,Germany,Male,31,2,154741.45,2,No,No,25183.01,No,No,1,SILVER,733,Not Eligible,Premium,5.57
15696361,Chung,648,Germany,Male,31,7,125681.51,1,No,Yes,129980.93,No,No,4,GOLD,744,Not Eligible,Premium,5.57
15607988,Garland,663,Germany,Female,37,8,155303.71,1,Yes,No,118716.63,No,No,1,SILVER,333,Not Eligible,Premium,6.08
15637891,Docherty,613,Germany,Female,43,4,140681.68,1,No,Yes,20134.07,No,No,3,PLATINUM,290,Not Eligible,Premium,6.56
15789865,Nnaife,620,France,Male,28,9,71902.52,1,No,Yes,190208.23,No,No,5,SILVER,334,Not Eligible,Gold,5.29
15627190,Lettiere,661,France,Male,51,6,146606.6,1,Yes,Yes,68021.9,No,No,5,DIAMOND,259,Not Eligible,Premium,7.14
15788224,Sanderson,669,Germany,Male,45,1,123949.75,1,No,No,110881.56,No,No,2,DIAMOND,298,Not Eligible,Premium,6.71
15702149,Fomin,767,Germany,Female,33,1,144753.21,1,Yes,Yes,132480.75,No,No,1,GOLD,541,Not Eligible,Premium,5.74
15708236,Wright,491,France,Female,72,6,91285.22,1,Yes,Yes,7032.95,No,No,3,GOLD,277,Not Eligible,Gold,8.49
15568469,Buckley,653,France,Male,43,0,0.0,2,Yes,No,27862.58,No,No,2,SILVER,901,Not Eligible,Basic,6.56
15764444,Pan,679,Germany,Male,58,8,125850.53,2,Yes,Yes,87008.17,No,No,2,DIAMOND,572,Not Eligible,Premium,7.62
15794204,Manna,687,France,Male,28,7,108116.66,1,Yes,Yes,27411.19,No,No,3,PLATINUM,387,Not Eligible,Premium,5.29
15807546,Chinwendu,837,France,Female,38,2,0.0,2,Yes,Yes,46395.21,No,No,4,SILVER,459,Not Eligible,Basic,6.16
15782159,Ndubuagha,850,France,Male,28,8,67639.56,2,Yes,Yes,194245.29,No,No,5,GOLD,990,Eligible,Gold,5.29
15618703,White,663,Spain,Female,53,6,150200.23,1,No,Yes,151317.27,Yes,Yes,3,GOLD,654,Not Eligible,Premium,7.28
15793317,Hale,547,Spain,Female,22,7,141287.15,1,Yes,No,118142.79,No,No,5,PLATINUM,282,Not Eligible,Premium,4.69
15740487,Ross,627,France,Female,41,6,0.0,3,Yes,Yes,138700.75,Yes,Yes,4,DIAMOND,223,Not Eligible,Basic,6.4
15722479,Ikenna,707,France,Male,37,1,0.0,2,No,Yes,6035.51,No,No,2,GOLD,788,Not Eligible,Basic,6.08
15688264,Nkemdilim,629,France,Female,43,0,0.0,2,Yes,Yes,41263.69,No,No,2,SILVER,908,Not Eligible,Basic,6.56
